City,Coordinates,Administrative Division,Country,Country Code,Reason,Year,Places,Significance,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2025,Lumen Field / 流明球场,2,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Discovery Park / 发现公园,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,University of Washington / 华盛顿大学,2,,,,,,,,,,,,,,,,,
Everett / 埃弗里特,"47.979167, -122.201667",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Olympic Beach / 奥林匹克海滩,1,,,,,,,,,,,,,,,,,
Bainbridge Island / 班布里奇岛,"47.638611, -122.507222",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Kingston / 金斯敦,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2025,Lumen Field / 流明球场,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2025,Lumen Field / 流明球场,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2025,Lumen Field / 流明球场,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2025,Lumen Field / 流明球场,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2025,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,airport,2025,JFK - John F. Kennedy International Airport / 约翰·肯尼迪国际机场,1,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Times Square / 时代广场,3,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Fifth Avenue / 第五大道,2,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Metropolitan Museum of Art / 大都会艺术博物馆,3,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Grand Central Terminal / 大中央总站,2,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Statue of Liberty / 自由女神像,3,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Central Park / 中央公园,2,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Rockefeller Center / 洛克菲勒中心,2,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Flushing / 法拉盛,1,,,,,,,,,,,,,,,,,
East Rutherford / 东拉瑟福德,"40.817097, -74.085024",New Jersey / 新泽西州,United States / 美国,USA,matchday,2025,MetLife Stadium / 大都会人寿体育场,5,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2025,Wall Street / 华尔街,2,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,airport,2025,JFK - John F. Kennedy International Airport / 约翰·肯尼迪国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2025,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Gas Works Park / 煤气厂公园,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Space Needle / 太空针塔,2,,,,,,,,,,,,,,,,,
Tacoma / 塔科马,"47.245833, -122.459444",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Mount Rainier / 雷尼尔山,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Rattlesnake Ledge / 响尾蛇岭,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Ballard Locks / 巴拉德船闸,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2025,Lumen Field / 流明球场,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Tiger Mountain / 老虎山,1,,,,,,,,,,,,,,,,,
Everett / 埃弗里特,"47.979167, -122.201667",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Mount Pilchuck / 皮尔查克山,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2025,Cougar Mountain / 美洲狮山,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2025,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,airport,2025,KOA - Ellison Onizuka Kona International Airport / 埃利森·鬼冢科纳国际机场,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Kīlauea / 基拉韦厄火山,3,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Kailua-Kona / 凯卢阿-科纳,2,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Puʻukoholā Heiau National Historic Site / 普乌科霍拉神庙国家历史遗址,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Pololū Valley / 波洛卢山谷,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Punaluʻu Beach / 普纳鲁乌黑沙滩,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Mauna Kea / 冒纳凯阿火山,2,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,ʻAkaka Falls / 阿卡卡瀑布,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Rainbow Falls / 彩虹瀑布,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Liliʻuokalani Park and Gardens / 利留卡拉尼公园和花园,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Carlsmith Beach Park / 卡尔史密斯海滩公园,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,University of Hawaiʻi at Hilo / 夏威夷大学希洛分校,1,,,,,,,,,,,,,,,,,
Hilo / 希洛,"19.705556, -155.085833",Hawaii / 夏威夷州,United States / 美国,USA,airport,2025,ITO - Hilo International Airport / 希洛国际机场,1,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,airport,2025,HNL - Daniel K. Inouye International Airport / 丹尼尔·井上国际机场,1,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Waikīkī / 怀基基,3,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Ala Moana Center / 阿拉莫阿那中心,1,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,ʻIolani Palace / 伊奥拉尼宫,1,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Diamond Head / 钻石头山,2,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Pearl Harbor / 珍珠港,2,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Nuʻuanu Pali / 努阿努帕利瞭望台,1,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Kualoa Ranch / 古兰尼牧场,1,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,tourism,2025,Ko Olina / 奥利纳度假村,1,,,,,,,,,,,,,,,,,
Honolulu / 火奴鲁鲁,"21.3, -157.85",Hawaii / 夏威夷州,United States / 美国,USA,airport,2025,HNL - Daniel K. Inouye International Airport / 丹尼尔·井上国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2025,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,home,2026,,10,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,work,2026,Fred Hutchinson Cancer Center / 弗雷德·哈钦森癌症中心,6,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2026,Mount Teneriffe / 特内里费山,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2026,Alki Beach Park / 阿尔基海滩公园,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2026,Lumen Field / 流明球场,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2026,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
San Diego / 圣迭戈,"32.715, -117.1625",California / 加利福尼亚州,United States / 美国,USA,airport,2026,SAN - San Diego International Airport / 圣迭戈国际机场,1,,,,,,,,,,,,,,,,,
San Diego / 圣迭戈,"32.715, -117.1625",California / 加利福尼亚州,United States / 美国,USA,business,2026,San Diego Convention Center / 圣迭戈会议中心,2,,,,,,,,,,,,,,,,,
San Diego / 圣迭戈,"32.715, -117.1625",California / 加利福尼亚州,United States / 美国,USA,tourism,2026,Unconditional Surrender Statue / 无条件投降雕像,2,,,,,,,,,,,,,,,,,
San Diego / 圣迭戈,"32.715, -117.1625",California / 加利福尼亚州,United States / 美国,USA,tourism,2026,Gaslamp Quarter / 煤气灯街区,1,,,,,,,,,,,,,,,,,
San Diego / 圣迭戈,"32.715, -117.1625",California / 加利福尼亚州,United States / 美国,USA,tourism,2026,La Jolla Cove / 拉霍亚湾,1,,,,,,,,,,,,,,,,,
San Diego / 圣迭戈,"32.715, -117.1625",California / 加利福尼亚州,United States / 美国,USA,tourism,2026,Balboa Park / 巴尔沃亚公园,2,,,,,,,,,,,,,,,,,
San Diego / 圣迭戈,"32.715, -117.1625",California / 加利福尼亚州,United States / 美国,USA,airport,2026,SAN - San Diego International Airport / 圣迭戈国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2026,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
Mount Vernon / 芒特弗农,"48.420278, -122.311667",Washington / 华盛顿州,United States / 美国,USA,tourism,2026,RoozenGaarde / 罗森花园,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2026,Cougar Mountain / 美洲狮山,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2026,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
Sacramento / 萨克拉门托,"38.581667, -121.494444",California / 加利福尼亚州,United States / 美国,USA,airport,2026,SMF - Sacramento International Airport / 萨克拉门托国际机场,1,,,,,,,,,,,,,,,,,
Davis / 戴维斯,"38.553889, -121.738056",California / 加利福尼亚州,United States / 美国,USA,personal,2026,,1,,,,,,,,,,,,,,,,,
Sacramento / 萨克拉门托,"38.581667, -121.494444",California / 加利福尼亚州,United States / 美国,USA,tourism,2026,Old Sacramento / 萨克拉门托历史城区,2,,,,,,,,,,,,,,,,,
Sacramento / 萨克拉门托,"38.581667, -121.494444",California / 加利福尼亚州,United States / 美国,USA,tourism,2026,California State Railroad Museum / 加州铁路博物馆,1,,,,,,,,,,,,,,,,,
Sacramento / 萨克拉门托,"38.581667, -121.494444",California / 加利福尼亚州,United States / 美国,USA,tourism,2026,California State Capitol / 加利福尼亚州议会大厦,2,,,,,,,,,,,,,,,,,
Sacramento / 萨克拉门托,"38.581667, -121.494444",California / 加利福尼亚州,United States / 美国,USA,airport,2026,SMF - Sacramento International Airport / 萨克拉门托国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2026,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2026,Green River Gorge / 绿河峡谷,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2026,Lumen Field / 流明球场,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2026,Lumen Field / 流明球场,3,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2026,Lumen Field / 流明球场,5,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,matchday,2026,Lumen Field / 流明球场,5,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2026,Green Lake / 绿湖,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2026,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,airport,2026,JFK - John F. Kennedy International Airport / 约翰·肯尼迪国际机场,1,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2026,Times Square / 时代广场,3,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2026,Fifth Avenue / 第五大道,2,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,tourism,2026,Rockefeller Center / 洛克菲勒中心,2,,,,,,,,,,,,,,,,,
East Rutherford / 东拉瑟福德,"40.817097, -74.085024",New Jersey / 新泽西州,United States / 美国,USA,matchday,2026,MetLife Stadium / 大都会人寿体育场,6,,,,,,,,,,,,,,,,,
New York / 纽约,"40.7128, -74.0061",New York / 纽约州,United States / 美国,USA,airport,2026,JFK - John F. Kennedy International Airport / 约翰·肯尼迪国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,airport,2026,SEA - Seattle–Tacoma International Airport / 西雅图-塔科马国际机场,1,,,,,,,,,,,,,,,,,
Seattle / 西雅图,"47.603889, -122.33",Washington / 华盛顿州,United States / 美国,USA,tourism,2026,Vashon Island / 瓦尚岛,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
